バッチ番号,PR番号,タイトル,作成日,作成者,URL
バッチ9,4860,【改善提案】障害者のための住宅セーフティネット強化,2025-07-09T07:59:41Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4860
バッチ9,4857,なるみさんによる教育改革案のご提案,2025-07-09T07:41:41Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4857
バッチ9,4854,住宅政策の追加による投機的開発の抑制,2025-07-09T07:32:45Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4854
バッチ9,4852,【やまだまやさん提案】インボイス制度の廃止を検討,2025-07-09T07:25:51Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4852
バッチ9,4849,教育分野への専門アドバイザー配置によるICT活用支援の提案,2025-07-09T07:12:43Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4849
バッチ9,4841,【匿名ユーザー提案】子どもの歯列矯正への保険適用,2025-07-09T06:50:58Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4841
バッチ9,4839,AIの活用と責任に関する原則の明確化,2025-07-09T06:43:47Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4839
バッチ9,4838,マイナンバーカードの国際化対応についての提案,2025-07-09T06:43:33Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4838
バッチ9,4836,【匿名ユーザーさん提案】寄付制度の改革案を追加,2025-07-09T06:39:07Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4836
バッチ9,4834,新しい税制の仕組み（納税コストゼロ社会）の提案,2025-07-09T06:36:18Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4834
バッチ9,4821,皇位継承に関する方針の追加,2025-07-09T05:58:47Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4821
バッチ9,4819,国保の子供の均等割免除による子育て支援の拡充,2025-07-09T05:55:13Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4819
バッチ9,4808,消費税減税と、その財源のあり方に関する具体的な提案,2025-07-09T05:22:09Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4808
バッチ9,4805,やくもさんからの改善のご提案：表現の自由・医療制度について,2025-07-09T05:16:43Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4805
バッチ9,4798,MM様からのご提案（医療分野）：医療DXによる多言語対応と医師の負担軽減,2025-07-09T05:01:04Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4798
バッチ9,4797,学校給食の充実と食育の推進に関する提案,2025-07-09T04:59:46Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4797
バッチ9,4796,【花子さん提案】情報発信に関する姿勢を追記,2025-07-09T04:59:41Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4796
バッチ9,4794,【kyoさんによる改善提案】「表現の自由と創作活動の保護」に関する項目を追加,2025-07-09T04:57:26Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4794
バッチ9,4791,保育園の午睡（お昼寝）の運用を、もっと柔軟にするための提案,2025-07-09T04:45:37Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4791
バッチ9,4781,【医療費削減】予防医療の強化：ワクチン接種への経済的支援拡充による提案,2025-07-09T04:20:22Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4781
バッチ9,4775,提案：母子手帳のデジタル・アナログ併用に関する意見をマニフェストに反映,2025-07-09T04:09:29Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4775
バッチ9,4772,【みるくさん提案】産休開始時期の前倒し（32週から）による、安心して子育てできる社会の実現,2025-07-09T03:59:55Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4772
バッチ9,4771,外国人政策に関する新規提案,2025-07-09T03:58:55Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4771
バッチ9,4770,「国歌の民主化」と「受刑者の人権」の検討開始,2025-07-09T03:58:55Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4770
バッチ9,4765,【あめさん提案】若年層の未来を後押しする経済的支援策の追加,2025-07-09T03:51:59Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4765
バッチ9,4763,【スミママさん提案】障害児支援に関する所得制限の緩和と行政手続きの改善,2025-07-09T03:44:37Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4763
バッチ9,4756,新政策『多極集中型の地方創生』の追加提案,2025-07-09T03:19:45Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4756
バッチ9,4751,るさんからの改善提案：小児歯列矯正の保険適用,2025-07-09T03:07:13Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4751
バッチ9,4748,政策提案：選択的夫婦別姓制度の導入,2025-07-09T02:58:48Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4748
バッチ9,4746,「注意事項」に人権尊重に関する項目を追加,2025-07-09T02:57:40Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4746
バッチ9,4734,りなさんによる「性犯罪対策の強化」のご提案,2025-07-09T02:28:25Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4734
バッチ9,4733,匿名ユーザーによる外国人への生活保護に関する政策提案,2025-07-09T02:25:54Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4733
バッチ10,4730,あさんの提案：納税している障害者の医療費等に関する所得制限の撤廃,2025-07-09T02:23:47Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4730
バッチ10,4728,マニフェストの対象読者と対話方法の明確化,2025-07-09T02:14:25Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4728
バッチ10,4727,非正規雇用の原則禁止と同一労働同一賃金の徹底,2025-07-09T02:10:52Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4727
バッチ10,4725,匿名ユーザーによる「難民・移民政策」の新設提案,2025-07-09T02:03:29Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4725
バッチ10,4722,おおた様提案：マニフェストに「皇室」の項目を追加,2025-07-09T02:00:31Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4722
バッチ10,4714,国民年金保険料の免除対象者の範囲拡大についての提案,2025-07-09T01:36:43Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4714
バッチ10,4711,子育て世帯への継続的な経済的支援策の追加提案,2025-07-09T01:28:27Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4711
バッチ10,4707,匿名ユーザーによる「予備保育士」制度の提案をマニフェストに追記,2025-07-09T01:22:54Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4707
バッチ10,4704,ぶんさんによる「外国人政策」の項目追加の提案,2025-07-09T01:11:59Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4704
バッチ10,4702,所得税の障害者控除の見直しを検討課題として追加,2025-07-09T00:59:06Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4702
バッチ10,4698,幼稚園の魅力周知と子ども家庭庁の管轄に関する改善提案,2025-07-09T00:43:57Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4698
バッチ10,4694,ステップ1の子育て支援に不育症サポートを追記,2025-07-09T00:20:02Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4694
バッチ10,4693,政策提案：同性婚の法制化による多様性の尊重,2025-07-09T00:19:10Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4693
バッチ10,4691,"やえさんによる複数の重要政策(BI,マイナンバー,医療)に関する改善提案",2025-07-09T00:15:56Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4691
バッチ10,4689,匿名ユーザーからの提案：持続可能で魅力的な農業政策の追加,2025-07-09T00:09:30Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4689
バッチ10,4686,匿名ユーザーによる障がい児支援の拡充に関する提案,2025-07-09T00:00:57Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4686
バッチ10,4683,ドメイン投票方式の導入提案,2025-07-08T23:44:07Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4683
バッチ10,4681,松崎彰剛さんの提案：「くらしと行政」におけるDX推進専門組織の創設,2025-07-08T23:11:41Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4681
バッチ10,4677,ymrlさんによる人権尊重とAI倫理に関する基本方針の明記提案,2025-07-08T22:58:50Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4677
バッチ10,4676,多様な家族のあり方に関する議論を追記,2025-07-08T22:58:25Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4676
バッチ10,4675,交通政策を新設し、自動運転の導入を提案,2025-07-08T22:55:50Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4675
バッチ10,4674,外国人政策に関する新規提案,2025-07-08T22:52:23Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4674
バッチ10,4671,気候危機対策を最優先課題として明記する改善提案,2025-07-08T22:18:26Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4671
バッチ10,4669,w.s.さんによる移民政策の新規提案,2025-07-08T19:40:38Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4669
バッチ10,4668,「デジタル社会における心の健康」に関する新しい政策分野の提案,2025-07-08T19:07:37Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4668
バッチ10,4666,【匿名ユーザー提案】農業分野の明確化のため、目次を修正,2025-07-08T18:54:21Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4666
バッチ10,4664,多様性に関する基本姿勢として、同性婚への賛成を明記する提案,2025-07-08T18:25:25Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4664
バッチ10,4660,AIによる意見の取り扱いに関する原則の明確化,2025-07-08T17:58:03Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4660
バッチ10,4657,「データに基づいたバランスの取れた意思決定」をマニフェストに明記,2025-07-08T17:27:48Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4657
バッチ10,4644,まつさんからの改善提案：ベーシックサービスと政治の信頼性向上,2025-07-08T16:21:52Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4644
バッチ10,4640,子どもたちを性被害から守るための対策を新規追加,2025-07-08T16:01:47Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4640
バッチ10,4638,匿名希望Hさんとりんごさんによる改善提案,2025-07-08T16:00:59Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4638
バッチ10,4633,国家目標と長期ロードマップの策定に関するビジョンを追記,2025-07-08T15:37:58Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4633
バッチ10,4631,1日の時間を36時間にする,2025-07-08T15:32:31Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4631
バッチ10,4622,マニフェストの基本原則に国債発行の厳格化を追記,2025-07-08T14:59:04Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4622
バッチ10,4621,「子どもは国の宝」という理念をマニフェストの基本方針に盛り込む提案,2025-07-08T14:53:38Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4621
バッチ10,4618,同性婚の法制化に賛成する立場を明確化,2025-07-08T14:38:10Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4618
バッチ10,4612,生理用品の消費税を撤廃し、女性の健康を社会で支える提案,2025-07-08T14:22:41Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4612
バッチ10,4594,政策改善提案：選択的夫婦別姓に関する議論の追加,2025-07-08T13:40:12Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4594
バッチ10,4591,農業政策の新規追加：兼業農家支援による食料安定供給の実現,2025-07-08T13:38:52Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4591
バッチ10,4590,提案：Web3時代を見据えた暗号資産・ブロックチェーン戦略の更新,2025-07-08T13:34:49Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4590
バッチ10,4582,医薬品の安定供給に向けた薬価制度の見直しについて,2025-07-08T13:09:10Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4582
バッチ10,4578,匿名ユーザーによる改善提案：選択的夫婦別姓の実現,2025-07-08T12:54:38Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4578
バッチ10,4572,重要な医薬品・医療機器等の国内生産を促すための政策提案,2025-07-08T12:40:31Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4572
バッチ10,4568,医療制度の持続可能性確保に向けた政策の追加,2025-07-08T12:26:56Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4568
バッチ10,4567,【まつさん提案】子育て支援の具体例をマニフェestoに追記,2025-07-08T12:26:46Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4567
バッチ10,4559,選挙期間中のマニフェスト変更に関するルールを追加,2025-07-08T12:02:48Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4559
バッチ10,4546,家族制度の議論における慎重な姿勢と具体的懸念への対応を明記,2025-07-08T10:49:01Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4546
バッチ10,4542,デジタル支援員制度の追加,2025-07-08T10:10:32Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4542
バッチ10,4541,「チームみらいについて」の理念を明確化する提案 by Kazunori,2025-07-08T10:03:41Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4541
バッチ11,4533,育休制度の拡充による子育て支援の強化（華子さんからのご提案）,2025-07-08T09:24:32Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4533
バッチ11,4530,【未来さん提案】最優先事項「新国会議事堂建設計画」の追加,2025-07-08T09:10:01Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4530
バッチ11,4528,防災政策の強化：防災庁設置と実効性ある災害対策の推進,2025-07-08T08:56:55Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4528
バッチ11,4519,表現の自由の保護を基本姿勢として明記,2025-07-08T08:10:41Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4519
バッチ11,4517,検索機能の案内を追記する改善提案,2025-07-08T07:59:53Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4517
バッチ11,4512,基本的な考え方として「未来への投資こそが最大の安全保障」を追加,2025-07-08T07:39:31Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4512
バッチ11,4508,動物愛護に関する提案（てつさんより）,2025-07-08T07:29:53Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4508
バッチ11,4505,「憲法改正について」の項目追加,2025-07-08T07:24:27Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4505
バッチ11,4499,皇室制度に関する記述の追加,2025-07-08T07:07:13Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4499
バッチ11,4498,匿名ユーザーさんによる、夫婦の姓と障がい児支援に関する改善提案,2025-07-08T07:04:10Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4498
バッチ11,4488,移民政策に関する新たな提案（匿名ユーザーからの提案）,2025-07-08T06:45:15Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4488
バッチ11,4484,ジェンダー平等と女性の権利に関する新規政策提案 by 和田さん,2025-07-08T06:31:45Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4484
バッチ11,4468,選択的夫婦別姓制度の導入による、結婚と出産のハードル引き下げ,2025-07-08T05:26:09Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4468
バッチ11,4467,食の安全・農業・畜産に関する新規政策提案,2025-07-08T05:24:24Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4467
バッチ11,4466,借地借家法の見直しとAI・データ活用による賃貸市場の健全化の提案,2025-07-08T05:13:02Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4466
バッチ11,4461,ボトムアップの技術発展を促すため、オープンな市場環境の重要性を追記,2025-07-08T04:56:07Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4461
バッチ11,4457,『チームみらいについて』の表現を、意図がより伝わるように修正,2025-07-08T04:45:42Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4457
バッチ11,4455,【SANAさん提案】個人情報保護と透明性に関する原則の追加,2025-07-08T04:37:28Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4455
バッチ11,4452,表現の自由の保護に関する原則の追加,2025-07-08T04:21:12Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4452
バッチ11,4448,マッチョさん提案：「デジタル支援員」制度の創設によるDX推進の具体化,2025-07-08T04:13:37Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4448
バッチ11,4440,くろねこさんの提案：介護分野の新設と公共施設の持続可能性強化,2025-07-08T03:46:06Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4440
バッチ11,4436,ステップ3に「インフラ長寿命化」の項目を追加する提案,2025-07-08T03:30:52Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4436
バッチ11,4435,投票率向上のための「投票スタンプカード」導入,2025-07-08T03:30:51Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4435
バッチ11,4420,木村様のご意見に基づき、「外国人労働者・移民政策」の項目追加と国家観に関する記述を追記,2025-07-08T02:55:17Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4420
バッチ11,4411,【くろねこさん提案】変更提案のプロセスを明確化,2025-07-08T02:30:36Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4411
バッチ11,4402,「選挙運動のあり方」についての新しい提案,2025-07-08T02:14:54Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4402
バッチ11,4398,【KK様ご提案】移民政策に関する新規項目追加,2025-07-08T02:05:22Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4398
バッチ11,4397,なゆたさんによる改善提案：行政手続きの簡素化,2025-07-08T01:55:03Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4397
バッチ11,4394,金融所得課税の考え方をマニフェストに明記,2025-07-08T01:37:54Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4394
バッチ11,4393,公平性とジェンダー格差是正に関するマニフェスト改善案（匿名ユーザーさんより）,2025-07-08T01:36:03Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4393
バッチ11,4392,表現の自由と創作物に関する基本方針の追加,2025-07-08T01:35:27Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4392
バッチ11,4386,地方分権と地域発展の基本方針の追加,2025-07-08T01:19:34Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4386
バッチ11,4372,年金政策の具体化：年金額の底上げと家賃補助制度の提案,2025-07-08T00:48:21Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4372
バッチ11,4364,匿名ユーザーによる選択的夫婦別姓制度導入の提案,2025-07-08T00:15:22Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4364
バッチ11,4352,同性カップルの法的保護に関する政策の追加提案,2025-07-07T22:24:31Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4352
バッチ11,4350,就職氷河期世代への支援策を追加,2025-07-07T21:55:31Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4350
バッチ11,4348,【suhiさんご提案】文化クーポン構想の具体案追加,2025-07-07T20:03:55Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4348
バッチ11,4345,「組織的な嫌がらせ行為（集団ストーカー）対策と、被害者の情報アクセス権の確立」を新設 (提案者: 中の人),2025-07-07T18:42:55Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4345
バッチ11,4343,子どもたちの安全を守るための政策強化提案（匿名ユーザー様より）,2025-07-07T17:49:44Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4343
バッチ11,4339,「性犯罪の根絶と被害者支援の徹底」に関する政策の追加,2025-07-07T17:29:10Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4339
バッチ11,4331,提案：透明性向上のための変更履歴セクションの追加,2025-07-07T15:32:41Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4331
バッチ11,4328,「性の多様性の尊重とジェンダー平等の実現」に関する提案,2025-07-07T15:22:33Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/4328
バッチ11,3861,AIによる国会審議の要約と解説の提供,2025-07-05T15:01:17Z,app/idobata-policy-app,https://github.com/team-mirai/policy/pull/3861
