PR番号,タイトル,作成者,作成日,ステータス,政策分野（新ラベル）,旧ラベル,分類理由,分析メモ,URL,説明（200文字まで）
5364,受動喫煙防止対策強化のご提案,app/idobata-policy-app,2025-07-11T04:35:36Z,OPEN,医療,README,受動喫煙防止対策の強化と禁煙支援を通じた国民の健康保護を目的とした政策提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5364,受動喫煙防止対策強化のご提案
5363,【みえさん提案】フリーランス・クリエイター支援策の具体化,app/idobata-policy-app,2025-07-11T04:30:50Z,OPEN,産業政策,README,フリーランス・クリエイターの労働環境改善と報酬適正化に関する雇用政策,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5363,【みえさん提案】フリーランス・クリエイター支援策の具体化
5361,総合的な社会制度改革の提案：被害者支援、入国管理、国土安全保障の強化,app/idobata-policy-app,2025-07-11T04:27:30Z,OPEN,その他政策,README,犯罪被害者支援、入国管理、安全保障という複数の異なる政策分野にまたがる総合的な社会制度改革の提案のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5361,総合的な社会制度改革の提案：被害者支援、入国管理、国土安全保障の強化
5360,「多様性の尊重」に関する項目を追加,app/idobata-policy-app,2025-07-11T04:23:17Z,OPEN,その他政策,README,選択的夫婦別姓、同性婚、LGBTQ・障害者・外国人への差別禁止など、人権・多様性に関する政策で既存分野に該当しないため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5360,「多様性の尊重」に関する項目を追加
5359,【ながたさん提案】子どもへの性犯罪防止策の強化,app/idobata-policy-app,2025-07-11T04:21:45Z,OPEN,子育て,README,子どもを性犯罪から守るための包括的な保護政策で、子どもの安全確保が主目的,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5359,【ながたさん提案】子どもへの性犯罪防止策の強化
5358,「地方の福利厚生賃貸」と「地方大学研究CF」による少子化対策と経済成長の新提案,app/idobata-policy-app,2025-07-11T04:15:02Z,OPEN,子育て,README,少子化対策として地方の若者の経済的安定を図る福利厚生賃貸制度と、経済成長を支える大学研究支援の2つの提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5358,「地方の福利厚生賃貸」と「地方大学研究CF」による少子化対策と経済成長の新提案
5355,変更提案プロセスの透明性向上について,app/idobata-policy-app,2025-07-11T04:07:40Z,OPEN,デジタル民主主義,README,変更提案プロセスの透明化と進捗状況の見える化により、市民参加型政治の透明性を向上させる提案のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5355,変更提案プロセスの透明性向上について
5352,特別支援教育に関する記述の追加,app/idobata-policy-app,2025-07-11T04:01:33Z,OPEN,教育,README,特別支援教育における支援級と通級の併用制度改善に関する提案のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5352,特別支援教育に関する記述の追加
5349,気候変動の項目追加の提案,app/idobata-policy-app,2025-07-11T03:41:13Z,OPEN,エネルギー,README,気候変動対策をマニフェストに追加する提案で、環境政策はエネルギー分野に含まれるため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5349,気候変動の項目追加の提案
5344,デジタル化における情報アクセスの選択肢確保に関する提案,app/idobata-policy-app,2025-07-11T03:03:00Z,OPEN,行政改革,README,デジタル化推進において紙媒体等の選択肢も確保し、誰もが情報にアクセスできる行政サービスの改善を提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5344,デジタル化における情報アクセスの選択肢確保に関する提案
5342,【みかんさんからのご提案】「働き方」に関する政策の改善,app/idobata-policy-app,2025-07-11T02:59:31Z,OPEN,産業政策,README,みなし残業制度の適正化とリモートワーク拡充による働き方改革の提案であり、雇用・労働政策に該当,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5342,【みかんさんからのご提案】「働き方」に関する政策の改善
5337,子育ての貢献に報いる社会を目指す決意をマニフェストに追加,app/idobata-policy-app,2025-07-11T02:42:31Z,OPEN,子育て,README,子育ての社会的価値を正当に評価し、経済的支援やキャリア支援を通じて報いる制度構築を目指す政策提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5337,子育ての貢献に報いる社会を目指す決意をマニフェストに追加
5336,【みかんさん提案】子どもを性犯罪から守るための新政策を追加,app/idobata-policy-app,2025-07-11T02:40:20Z,OPEN,子育て,README,子どもを性犯罪から守るための政策提案で、子育て環境の安全確保に焦点を当てている,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5336,【みかんさん提案】子どもを性犯罪から守るための新政策を追加
5335,やえさん発案：政策原則の強化（データ活用・公正な徴税・子ども中心支援）,app/idobata-policy-app,2025-07-11T02:38:41Z,OPEN,ビジョン,README,マニフェストの根幹をなす基本原則（データに基づく政策決定、公正な徴税、子ども中心の支援）を大幅に強化する内容,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5335,やえさん発案：政策原則の強化（データ活用・公正な徴税・子ども中心支援）
5334,【つおるあさん提案】「注意事項」に政治の安定性に関する項目を追加,app/idobata-policy-app,2025-07-11T02:30:48Z,OPEN,ビジョン,README,政治改革における基本姿勢として「安定性のための安全装置」を尊重する理念を明文化,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5334,【つおるあさん提案】「注意事項」に政治の安定性に関する項目を追加
5333,専門知見の活用と情報格差是正による、より開かれた政策議論の推進,app/idobata-policy-app,2025-07-11T02:14:59Z,OPEN,デジタル民主主義,README,専門家の知見公開による透明性向上と、デジタル・アナログ両方の手段を用いた幅広い市民参加の促進に関する提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5333,専門知見の活用と情報格差是正による、より開かれた政策議論の推進
5331,Kayさんによる抜本提案：未来志向の税制度（国民貢献税、国民生活投資など）,app/idobata-policy-app,2025-07-11T01:58:42Z,OPEN,経済財政,README,税制改革（国民貢献税）、国債活用、財源確保など税制・財政政策の抜本的改革提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5331,Kayさんによる抜本提案：未来志向の税制度（国民貢献税、国民生活投資など）
5326,「安定的な皇位継承について」の項目追加,app/idobata-policy-app,2025-07-11T01:36:28Z,OPEN,その他政策,README,皇室制度・皇位継承に関する政策で、既存の11政策分野に該当しない特殊な政策領域のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5326,「安定的な皇位継承について」の項目追加
5325,男子HPVワクチン接種の公費助成を提案します,app/idobata-policy-app,2025-07-11T01:34:41Z,OPEN,医療,README,HPVワクチンの男子への公費助成拡大という予防医療・公衆衛生政策の提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5325,男子HPVワクチン接種の公費助成を提案します
5322,デジタル民主主義の具体化：電子投票の導入による、誰でも参加しやすい選挙の実現,app/idobata-policy-app,2025-07-11T01:17:50Z,OPEN,デジタル民主主義,README,電子投票の導入により透明性と市民参加を促進する選挙制度のデジタル化提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5322,デジタル民主主義の具体化：電子投票の導入による、誰でも参加しやすい選挙の実現
5321,外国人受け入れと外交・安全保障に関する基本方針の追加提案,app/idobata-policy-app,2025-07-11T01:07:26Z,OPEN,ビジョン,README,外国人受け入れ、外交・安全保障、憲法改正に関する基本方針を追加し、政治理念と国家の方向性を明確化,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5321,外国人受け入れと外交・安全保障に関する基本方針の追加提案
5313,マニフェスト改善の提案：「すべての世代が再チャレンジできる社会へ」の項目追加,app/idobata-policy-app,2025-07-11T00:26:51Z,OPEN,産業政策,README,就職氷河期世代の雇用安定化と正規雇用転換を中心とした労働政策の提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5313,マニフェスト改善の提案：「すべての世代が再チャレンジできる社会へ」の項目追加
5307,（京子さん提案）技能実習制度の見直しに関する記述の追加,app/idobata-policy-app,2025-07-10T23:58:27Z,OPEN,産業政策,README,技能実習制度は外国人労働者の受け入れ・雇用に関する制度改革であり、労働政策の一環であるため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5307,（京子さん提案）技能実習制度の見直しに関する記述の追加
5305,産業政策：企業のバックオフィス業務の抜本的な効率化による生産性向上,app/idobata-policy-app,2025-07-10T23:39:21Z,OPEN,産業政策,README,企業のバックオフィス業務効率化による産業全体の生産性向上を目的とした政策提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5305,産業政策：企業のバックオフィス業務の抜本的な効率化による生産性向上
5304,コロナ後遺症に苦しむ方への支援策を追加,app/idobata-policy-app,2025-07-10T23:32:40Z,OPEN,福祉,README,コロナ後遺症患者への生活支援、社会保障制度の拡充、社会復帰支援など包括的な福祉支援策を提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5304,コロナ後遺症に苦しむ方への支援策を追加
5301,有機農業推進のためのオープンデータPF構築の提案,app/idobata-policy-app,2025-07-10T23:22:45Z,OPEN,産業政策,README,有機農業の振興と生産者支援を目的としたオープンデータプラットフォーム構築の提案であるため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5301,有機農業推進のためのオープンデータPF構築の提案
5300,交通事故被害者救済のための任意保険加入義務化のご提案,app/idobata-policy-app,2025-07-10T23:21:28Z,OPEN,その他政策,README,交通事故被害者救済と任意保険加入義務化という特定の交通安全政策で、主要11分野に該当しない,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5300,交通事故被害者救済のための任意保険加入義務化のご提案
5294,AI時代に対応したセーフティネットの強化を提案します,app/idobata-policy-app,2025-07-10T22:47:09Z,OPEN,福祉,README,AI時代の雇用変化に対応する失業給付拡充・再就職支援・リスキリング支援など社会保障制度の強化提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5294,AI時代に対応したセーフティネットの強化を提案します
5288,【きゅんさん提案】外国人との共生と安全に関する原則を追加,app/idobata-policy-app,2025-07-10T21:03:10Z,OPEN,その他政策,README,外国人との共生・治安・社会保障など複数分野にまたがる総合的な外国人政策のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5288,【きゅんさん提案】外国人との共生と安全に関する原則を追加
5280,「誰も取り残さない」環境整備の具体化 by 匿名ユーザー,app/idobata-policy-app,2025-07-10T18:40:31Z,OPEN,ビジョン,README,チームみらいの「デジタルで誰も取り残さない」という基本理念を具体化し、公共端末設置や端末配布という政策方針を追加,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5280,「誰も取り残さない」環境整備の具体化 by 匿名ユーザー
5278,皇位継承に関する国民的議論の促進,app/idobata-policy-app,2025-07-10T18:26:57Z,OPEN,ビジョン,README,皇位継承という国の根幹制度に関する議論の進め方を提案しており、政治の基本方針に関わる内容のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5278,皇位継承に関する国民的議論の促進
5276,緊急連絡先（バグ報告窓口）の明記による利用案内の改善,app/idobata-policy-app,2025-07-10T18:11:13Z,OPEN,[システム],README,README.mdにバグ報告窓口を追加し、政策提案と技術的な問題報告の連絡先を明確に区別するシステム改善,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5276,緊急連絡先（バグ報告窓口）の明記による利用案内の改善
5269,【まるさん提案】セキュリティと保守体制に関する項目を追加,app/idobata-policy-app,2025-07-10T16:33:31Z,OPEN,[システム],README,README.mdにセキュリティと保守体制に関する項目を追加するシステム改善のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5269,【まるさん提案】セキュリティと保守体制に関する項目を追加
5266,団塊ジュニア世代など、多様な世代への配慮を明記する提案,app/idobata-policy-app,2025-07-10T16:22:43Z,OPEN,ビジョン,README,チームみらいの基本理念として多様な世代（特に就職氷河期世代・団塊ジュニア世代）への配慮を明記し、包括的な政治姿勢を示している,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5266,団塊ジュニア世代など、多様な世代への配慮を明記する提案
5262,「多様な家族のあり方」に関する政策を追加,app/idobata-policy-app,2025-07-10T15:40:22Z,OPEN,その他政策,README,同性婚法制化と選択的夫婦別姓導入という家族・婚姻制度に関する政策で、既存の11分野に直接該当しないため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5262,「多様な家族のあり方」に関する政策を追加
5253,【匿名ユーザーさん提案】インクルーシブ教育と特別な支援が必要な家庭への支援強化,app/idobata-policy-app,2025-07-10T15:00:39Z,OPEN,福祉,README,障害のある子どもとその家族への支援強化（インクルーシブ教育と特別児童扶養手当等の制度改善）を提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5253,【匿名ユーザーさん提案】インクルーシブ教育と特別な支援が必要な家庭への支援強化
5250,外国人との共生と安全な社会の実現に向けた政策提案,app/idobata-policy-app,2025-07-10T14:53:42Z,OPEN,その他政策,README,外国人との共生・入国管理・治安対策に関する政策で、既存の主要政策分野に該当しないため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5250,外国人との共生と安全な社会の実現に向けた政策提案
5249,「多様な家族観の尊重」に関する項目追加,app/idobata-policy-app,2025-07-10T14:49:02Z,OPEN,その他政策,README,同性婚・選択的夫婦別姓など多様な家族観に関する政策は、既存の政策分野に該当しない社会制度・人権分野の政策,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5249,「多様な家族観の尊重」に関する項目追加
5248,「チームみらいについて」に国益と国民の幸福を優先する理念を追加,app/idobata-policy-app,2025-07-10T14:45:44Z,OPEN,その他政策,README,LLM分類エラーによりデフォルト分類,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5248,「チームみらいについて」に国益と国民の幸福を優先する理念を追加
5247,平尾さんによる改善のご提案：支援制度の透明性と土地利用の基本方針について,app/idobata-policy-app,2025-07-10T14:40:59Z,OPEN,ビジョン,README,支援制度の透明性・公平性と土地利用の基本方針という政治理念に関する追加提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5247,平尾さんによる改善のご提案：支援制度の透明性と土地利用の基本方針について
5242,人権に関する基本姿勢の拡充：同性婚の法制化と国際平和の希求について,app/idobata-policy-app,2025-07-10T14:23:43Z,OPEN,ビジョン,README,人権尊重、多様性、平和主義などチームみらいの基本的な政治理念と価値観を示す内容,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5242,人権に関する基本姿勢の拡充：同性婚の法制化と国際平和の希求について
5237,匿名ユーザーによる改善提案：子どもの居場所確保と学習環境の改善,app/idobata-policy-app,2025-07-10T14:14:10Z,OPEN,子育て,README,放課後の子どもの居場所確保と学校トイレ環境改善という子どもの生活環境向上に関する提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5237,匿名ユーザーによる改善提案：子どもの居場所確保と学習環境の改善
5227,匿名ユーザーによる発達障害を持つ子ども向けのAI学習ツール開発の提案,app/idobata-policy-app,2025-07-10T13:36:48Z,OPEN,福祉,README,発達障害を持つ子どもたちへの支援ツール開発提案で、障害者支援政策に該当,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5227,匿名ユーザーによる発達障害を持つ子ども向けのAI学習ツール開発の提案
5226,まるさんより：高等教育への支援として、成果連動型の貸与型奨学金制度を提案,app/idobata-policy-app,2025-07-10T13:34:33Z,OPEN,教育,README,高等教育への貸与型奨学金制度と成績連動型返済免除制度の提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5226,まるさんより：高等教育への支援として、成果連動型の貸与型奨学金制度を提案
5223,外国人労働者の受け入れに関する方針の追加提案,app/idobata-policy-app,2025-07-10T13:23:17Z,OPEN,産業政策,README,外国人労働者の受け入れとAI時代の雇用政策に関する提案のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5223,外国人労働者の受け入れに関する方針の追加提案
5221,教育制度の柔軟化：個々の発達に応じた学びの実現,app/idobata-policy-app,2025-07-10T13:18:16Z,OPEN,教育,README,学年制度の柔軟化、飛び級・留年制度、習熟度別学習など教育制度改革の具体的提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5221,教育制度の柔軟化：個々の発達に応じた学びの実現
5211,【かおさん提案】ジェンダー平等の項目追加とクオータ制導入の検討,app/idobata-policy-app,2025-07-10T12:55:11Z,OPEN,その他政策,README,ジェンダー平等とクオータ制導入に関する新規政策分野の追加で、既存の11政策分野に該当しないため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5211,【かおさん提案】ジェンダー平等の項目追加とクオータ制導入の検討
5207,【なちさん提案】工業高校・高専への支援強化による、未来の技術者育成,app/idobata-policy-app,2025-07-10T12:45:43Z,OPEN,教育,README,工業高校・高専への支援強化、技術者教育の強化、給付型奨学金の拡充など、技術教育制度の改善に関する提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5207,【なちさん提案】工業高校・高専への支援強化による、未来の技術者育成
5202,タクシー運転手の労働環境改善に向けた休憩所の設置,app/idobata-policy-app,2025-07-10T12:39:13Z,OPEN,産業政策,README,タクシー運転手の労働環境改善と休憩施設整備は労働条件・雇用環境の改善に関わる産業政策,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5202,タクシー運転手の労働環境改善に向けた休憩所の設置
5194,Yukiさんの提案：デジタル民主主義推進のため、地方自治体との連携強化を明記,app/idobata-policy-app,2025-07-10T12:09:40Z,OPEN,デジタル民主主義,README,デジタル民主主義の全国普及と地方自治体との連携強化を明記する内容のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5194,Yukiさんの提案：デジタル民主主義推進のため、地方自治体との連携強化を明記
5189,教育分野における金融・主権者教育の導入提案,app/idobata-policy-app,2025-07-10T11:53:52Z,OPEN,教育,README,学校教育における金融リテラシーと主権者教育の体系的導入を提案する教育制度改革のPR,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5189,教育分野における金融・主権者教育の導入提案
5187,終末期医療における意思決定支援の強化：リビングウィル作成支援と普及,app/idobata-policy-app,2025-07-10T11:45:43Z,OPEN,医療,README,終末期医療における意思決定支援とリビングウィルの法的位置づけに関する医療政策の提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5187,終末期医療における意思決定支援の強化：リビングウィル作成支援と普及
5183,【まつさん提案】OTC類似薬の保険適用維持の方針を医療政策に明記,app/idobata-policy-app,2025-07-10T11:43:35Z,OPEN,医療,README,OTC類似薬の健康保険適用維持という医療制度に関する政策提案のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5183,【まつさん提案】OTC類似薬の保険適用維持の方針を医療政策に明記
5181,国の根幹に関わるテーマへの慎重な検討姿勢を明記,app/idobata-policy-app,2025-07-10T11:40:46Z,OPEN,ビジョン,README,憲法や安全保障など国の根幹テーマに対する党の基本的な検討姿勢・理念を明文化,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5181,国の根幹に関わるテーマへの慎重な検討姿勢を明記
5179,feat(policy): 匿名ユーザーの提案に基づき尊厳死・安楽死の項目を追加,app/idobata-policy-app,2025-07-10T11:28:53Z,OPEN,医療,README,尊厳死・安楽死の法制化は終末期医療制度に関する政策提案のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5179,feat(policy): 匿名ユーザーの提案に基づき尊厳死・安楽死の項目を追加
5176,【AIの代理投稿】なち様より頂いた新規政策案（システムエラーにより代理投稿）,app/idobata-policy-app,2025-07-10T11:20:35Z,OPEN,その他政策,README,特定嗜好品の規制議論と国営カジノ推進という既存カテゴリに該当しない社会制度・規制に関する政策提案のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5176,【AIの代理投稿】なち様より頂いた新規政策案（システムエラーにより代理投稿）
5168,【匿名ユーザー様ご提案】生成AIの学習と著作権に関する原則を追記,app/idobata-policy-app,2025-07-10T10:41:30Z,OPEN,科学技術,README,生成AI技術の学習における著作権保護とクリエイターの権利尊重に関する原則を定めた内容,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5168,【匿名ユーザー様ご提案】生成AIの学習と著作権に関する原則を追記
5165,井上さん提案：AI等を活用した地域交通の支援策を追加,app/idobata-policy-app,2025-07-10T10:35:09Z,OPEN,福祉,README,AIデマンド交通等により高齢者の移動困難を解決し、誰もが移動に困らない社会を目指す政策のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5165,井上さん提案：AI等を活用した地域交通の支援策を追加
5162,【改善提案】ベーシックインカム導入の検討項目を追加,app/idobata-policy-app,2025-07-10T10:31:38Z,OPEN,福祉,README,ベーシックインカムという新たな社会保障制度の導入検討を提案し、既存の生活保護・失業保険等を統合する内容のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5162,【改善提案】ベーシックインカム導入の検討項目を追加
5159,注意事項にデジタルと物理的選択肢の共存に関する原則を追加,app/idobata-policy-app,2025-07-10T10:21:34Z,OPEN,行政改革,README,デジタル化推進と従来の物理的選択肢の共存という行政サービス改革の基本原則を定めている,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5159,注意事項にデジタルと物理的選択肢の共存に関する原則を追加
5157,AIと著作権に関する項目を追加,app/idobata-policy-app,2025-07-10T10:09:26Z,OPEN,科学技術,README,AI技術の適切な利用と著作権保護に関する政策を新規追加しており、AI関連の技術革新政策に該当するため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5157,AIと著作権に関する項目を追加
5155,奨学金問題の解決に向け、現世代への負担軽減を求める改善案,app/idobata-policy-app,2025-07-10T09:56:51Z,OPEN,教育,README,奨学金制度改革と現行返済者への負担軽減策を提案しており、教育の機会均等と学習支援に関する内容,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5155,奨学金問題の解決に向け、現世代への負担軽減を求める改善案
5153,【匿名ユーザーさん提案】表現の自由に関する方針を追加,app/idobata-policy-app,2025-07-10T09:45:35Z,OPEN,ビジョン,README,表現の自由に関する基本的な価値観と方針を示す内容であり、政党の政治理念に関わるため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5153,【匿名ユーザーさん提案】表現の自由に関する方針を追加
5152,緊急事態条項に関する見解を追加,app/idobata-policy-app,2025-07-10T09:42:35Z,OPEN,ビジョン,README,憲法改正・緊急事態条項に対する基本的立場を示す政治理念の表明,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5152,緊急事態条項に関する見解を追加
5147,「注意事項」へのユニバーサルな安全性の原則の追加,app/idobata-policy-app,2025-07-10T09:22:26Z,OPEN,ビジョン,README,マニフェストに「ユニバーサルな安全性」という基本原則を追加し、全政策分野に共通する根本的な価値観を明文化,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5147,「注意事項」へのユニバーサルな安全性の原則の追加
5146,文化政策の新設,app/idobata-policy-app,2025-07-10T09:21:12Z,OPEN,その他政策,README,文化政策という新しい政策分野の新設で、既存の11カテゴリに直接該当しないため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5146,文化政策の新設
5145,生成AIの健全な利用促進とクリエイター及び市民の権利保護に関する提案,app/idobata-policy-app,2025-07-10T09:19:59Z,OPEN,科学技術,README,生成AI技術の悪用防止と健全な利用促進のための技術的措置（透かし、フィルタリング）を提案する内容のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5145,生成AIの健全な利用促進とクリエイター及び市民の権利保護に関する提案
5143,チームの基本理念として国際人権規範の尊重を明記する提案,app/idobata-policy-app,2025-07-10T09:09:16Z,OPEN,ビジョン,README,チームみらいの政策判断の基礎となる基本理念（国際人権規範の尊重）を明記するものであるため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5143,チームの基本理念として国際人権規範の尊重を明記する提案
5127,あいさんの提案：実践的なアプローチの追記で、マニフェストの実効性を強化,app/idobata-policy-app,2025-07-10T07:44:00Z,OPEN,行政改革,README,行政現場でのテクノロジー導入と自治体との協働による実践的な改革アプローチに関する内容,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5127,あいさんの提案：実践的なアプローチの追記で、マニフェストの実効性を強化
5126,選択的夫婦別姓に関する基本姿勢の追記,app/idobata-policy-app,2025-07-10T07:43:49Z,OPEN,ビジョン,README,選択的夫婦別姓という個別政策への賛否ではなく、重要課題に対する対話重視・合意形成という基本的な政治姿勢を明確化している,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5126,選択的夫婦別姓に関する基本姿勢の追記
5125,匿名ユーザーからの問題提起：終末期医療のあり方についての議論を追記,app/idobata-policy-app,2025-07-10T07:40:44Z,OPEN,医療,README,終末期医療における高額薬剤の自己負担と緩和ケアの充実に関する医療制度改革の提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5125,匿名ユーザーからの問題提起：終末期医療のあり方についての議論を追記
5124,エネルギー政策の強化：国主導の原子力活用を提案,app/idobata-policy-app,2025-07-10T07:35:09Z,OPEN,エネルギー,README,原子力発電の再稼働・新増設を中心とした国のエネルギー政策強化提案で、エネルギー安全保障と脱炭素社会実現を目指す内容,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5124,エネルギー政策の強化：国主導の原子力活用を提案
