PR番号,タイトル,作成者,作成日,ステータス,政策分野（新ラベル）,旧ラベル,分類理由,分析メモ,URL,説明（200文字まで）
5112,対米外交・通商政策に関する方針の追加,app/idobata-policy-app,2025-07-10T06:31:10Z,OPEN,その他政策,README,対米外交・通商政策は既存の政策分野に直接該当せず、外交・国際関係分野の政策として「その他政策」に分類,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5112,対米外交・通商政策に関する方針の追加
5111,feat: 障害福祉の新規項目追加とバリアフリー政策の提案,app/idobata-policy-app,2025-07-10T06:31:07Z,OPEN,福祉,README,障害福祉の新規項目追加とバリアフリー政策による障害者支援の具体的施策,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5111,feat: 障害福祉の新規項目追加とバリアフリー政策の提案
5110,わかさんによる改善提案：ジェンダー・セクシュアリティに関する包括的政策の追加,app/idobata-policy-app,2025-07-10T06:26:30Z,OPEN,その他政策,README,ジェンダー平等・LGBTQ+権利に関する包括的政策で、既存の11分野に直接該当しない新たな政策領域のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5110,わかさんによる改善提案：ジェンダー・セクシュアリティに関する包括的政策の追加
5105,政策要望への対応スケジュールを明確化,app/idobata-policy-app,2025-07-10T05:58:52Z,OPEN,デジタル民主主義,README,市民からの政策要望への対応スケジュールを明確化し、政策決定プロセスの透明性を向上させる内容のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5105,政策要望への対応スケジュールを明確化
5099,【匿名ユーザーによる改善提案】性の多様性に関する基本方針の追加,app/idobata-policy-app,2025-07-10T05:45:54Z,OPEN,ビジョン,README,性の多様性やジェンダーに関する基本的な考え方・方針をREADMEの基本姿勢に追加する提案であるため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5099,【匿名ユーザーによる改善提案】性の多様性に関する基本方針の追加
5096,生活保護制度に関する見直し提案,app/idobata-policy-app,2025-07-10T05:38:43Z,OPEN,福祉,README,生活保護制度の国籍要件と適用条件の見直しに関する社会保障政策の提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5096,生活保護制度に関する見直し提案
5094,ちかえもんさんのご意見を反映し、外国人との共生に関する基本的な考え方を追加,app/idobata-policy-app,2025-07-10T05:24:32Z,OPEN,その他政策,README,LLM分類エラーによりデフォルト分類,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5094,ちかえもんさんのご意見を反映し、外国人との共生に関する基本的な考え方を追加
5091,水産業に関する政策の追加,app/idobata-policy-app,2025-07-10T05:09:27Z,OPEN,産業政策,README,水産業の持続可能な資源管理と環境配慮型養殖への転換支援という産業振興政策を提案しているため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5091,水産業に関する政策の追加
5088,就職氷河期世代支援の追加と政策の基本原則の明確化,app/idobata-policy-app,2025-07-10T05:02:26Z,OPEN,福祉,README,就職氷河期世代への所得補填を中心とした社会保障政策の追加,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5088,就職氷河期世代支援の追加と政策の基本原則の明確化
5085,Y3さんの提案：「立憲主義の堅持と、揺るぎない基本的人権の擁護」の章を追加,app/idobata-policy-app,2025-07-10T04:49:12Z,OPEN,ビジョン,README,立憲主義と基本的人権の擁護という政治の根幹的価値観・理念を宣言する章の追加,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5085,Y3さんの提案：「立憲主義の堅持と、揺るぎない基本的人権の擁護」の章を追加
5076,沖縄の基地跡地利用と経済振興による新たな安全保障モデルの提案,app/idobata-policy-app,2025-07-10T04:17:50Z,OPEN,産業政策,README,沖縄の基地跡地にAI特区を創設し、国際企業誘致による産業振興と雇用創出を主目的としているため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5076,沖縄の基地跡地利用と経済振興による新たな安全保障モデルの提案
5073,「チームみらいについて」に公平性と説明責任の原則を追記する提案 by こはるさん,app/idobata-policy-app,2025-07-10T04:08:54Z,OPEN,ビジョン,README,チームみらいの基本理念として税金の透明性と公平な社会の実現という政治理念を追加している,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5073,「チームみらいについて」に公平性と説明責任の原則を追記する提案 by こはるさん
5069,「変更提案について」の表現修正（README.md）,aihojo,2025-07-10T04:00:58Z,OPEN,[システム],README,README.mdの表現修正で、GitHubでの提案方法の説明文から「（玄人向け）」という表記を削除する変更,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5069,「変更提案について」の表現修正（README.md）
5065,【みかんさん提案】「税金の見える化」で政治をもっと身近に,app/idobata-policy-app,2025-07-10T03:40:26Z,OPEN,デジタル民主主義,README,税金の使い道を可視化し、予算編成プロセスをオープンにすることで政府の透明性を高め、市民の政治参加を促進する提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5065,【みかんさん提案】「税金の見える化」で政治をもっと身近に
5064,【西村祐二からの提案】政治倫理確立のため、独立した第三者機関（日本版IPSA）を設置,app/idobata-policy-app,2025-07-10T03:37:13Z,OPEN,デジタル民主主義,README,政治倫理監視の独立機関設置により議員経費の透明性確保と市民参加型の監視体制構築を提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5064,【西村祐二からの提案】政治倫理確立のため、独立した第三者機関（日本版IPSA）を設置
5063,【しの様提案】日本版DBSの導入と強化による子どもたちの保護,app/idobata-policy-app,2025-07-10T03:33:43Z,OPEN,子育て,README,性犯罪から子どもを守るための日本版DBS導入を提案し、子どもの安全確保に関する政策を追加,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5063,【しの様提案】日本版DBSの導入と強化による子どもたちの保護
5059,マニフェストへの同性婚法制化と選択的夫婦別姓導入の明記,app/idobata-policy-app,2025-07-10T03:24:33Z,OPEN,その他政策,README,同性婚法制化と選択的夫婦別姓は人権・家族制度に関する政策で、既存の11分野に直接該当しない,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5059,マニフェストへの同性婚法制化と選択的夫婦別姓導入の明記
5057,【aiからの提案】男女が協力して子育てできる社会の実現に向けた理念の明確化,app/idobata-policy-app,2025-07-10T03:19:57Z,OPEN,子育て,README,男女共同での子育て社会実現に向けた理念の明確化と、育児支援に関する配慮事項の追加,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5057,【aiからの提案】男女が協力して子育てできる社会の実現に向けた理念の明確化
5055,AI開発者の責任と利用者のデータ保護強化を提案,app/idobata-policy-app,2025-07-10T03:15:57Z,OPEN,科学技術,README,AI開発における学習データの権利処理とデータ主権に関する技術倫理・ガバナンスの政策提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5055,AI開発者の責任と利用者のデータ保護強化を提案
5051,自動運転技術の導入戦略についての提案,app/idobata-policy-app,2025-07-10T03:11:54Z,OPEN,産業政策,README,自動運転技術の導入による国際競争力強化とドライバー不足解消を目指す産業振興策,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5051,自動運転技術の導入戦略についての提案
5046,docs: 医療サービスへの影響に関する注意事項を追加,app/idobata-policy-app,2025-07-10T02:58:04Z,OPEN,医療,README,地方の公的病院における周産期・救急・精神・小児医療などの必要不可欠な医療サービスへの影響について慎重な議論を求める注意事項を追加,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5046,docs: 医療サービスへの影響に関する注意事項を追加
5044,「プッシュ型支援」の基本方針をマニフェストに明記する提案,app/idobata-policy-app,2025-07-10T02:52:33Z,OPEN,行政改革,README,行政サービスを申請主義からデジタル技術を活用したプッシュ型支援へ転換する行政改革の提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5044,「プッシュ型支援」の基本方針をマニフェストに明記する提案
5036,年少扶養控除の復活による子育て支援強化の提案,app/idobata-policy-app,2025-07-10T02:20:04Z,OPEN,子育て,README,年少扶養控除の復活を通じて子育て世帯への恒常的な経済支援を提案している,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5036,年少扶養控除の復活による子育て支援強化の提案
5034,おがわ様による医療費控除の自動化に関する改善提案,app/idobata-policy-app,2025-07-10T02:17:29Z,OPEN,行政改革,README,マイナンバーカードを活用した医療費控除手続きの自動化による行政デジタル化・効率化の提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5034,おがわ様による医療費控除の自動化に関する改善提案
5026,ご意見を反映し、所得制限に関する議論を促す文言を追加,app/idobata-policy-app,2025-07-10T01:46:46Z,OPEN,子育て,README,子育て減税の所得制限に関する市民意見を反映し、子育て支援政策の議論を促進する内容,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5026,ご意見を反映し、所得制限に関する議論を促す文言を追加
5024,エネルギー政策の改善案：日本の地理的特徴と未利用エネルギーの活用,app/idobata-policy-app,2025-07-10T01:36:16Z,OPEN,エネルギー,README,洋上風力発電や地熱発電などの再生可能エネルギー推進と新エネルギー技術の研究開発に関する政策提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5024,エネルギー政策の改善案：日本の地理的特徴と未利用エネルギーの活用
5020,マニフェストをより多くの人に分かりやすくする改善,app/idobata-policy-app,2025-07-10T01:19:14Z,OPEN,[システム],README,マニフェスト（README）の表現を分かりやすくするための文章改善とカタカナ英語への日本語訳追加,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5020,マニフェストをより多くの人に分かりやすくする改善
5019,自転車利用者の安全確保と、自動車先進技術による交通安全の推進,app/idobata-policy-app,2025-07-10T01:18:49Z,OPEN,その他政策,README,交通安全・道路政策に関する提案で、自転車専用レーンの整備と自動車の先進安全技術導入を組み合わせた交通政策のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5019,自転車利用者の安全確保と、自動車先進技術による交通安全の推進
5017,憲法に関する考え方の追加,app/idobata-policy-app,2025-07-10T01:16:54Z,OPEN,ビジョン,README,憲法第9条への姿勢と平和主義の理念を明確化し、チームみらいの根本的な政治理念・基本方針を示す内容,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5017,憲法に関する考え方の追加
5016,匿名ユーザーさんによる選択的夫婦別姓の早期実現に関する提案,app/idobata-policy-app,2025-07-10T01:15:18Z,OPEN,その他政策,README,選択的夫婦別姓は家族制度・ジェンダー平等・個人の権利に関する政策で、他の11分野に直接該当しないため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5016,匿名ユーザーさんによる選択的夫婦別姓の早期実現に関する提案
5015,外国人との共生に関する政策（なむさん提案）の追加,app/idobata-policy-app,2025-07-10T01:07:28Z,OPEN,その他政策,README,外国人の土地所有制限と社会保障適正化を含む外国人共生政策で、既存の政策分野に該当しない横断的な内容のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5015,外国人との共生に関する政策（なむさん提案）の追加
5002,「子育て支援の抜本的見直し」に関する改善提案,app/idobata-policy-app,2025-07-09T16:28:07Z,OPEN,子育て,README,特別養子縁組制度の改革と児童養護施設の環境改善を通じた社会的養護下の子どもたちへの支援政策提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/5002,「子育て支援の抜本的見直し」に関する改善提案
4999,aiaiさんによるREADME.mdの改善提案（ユーザビリティ向上）,app/idobata-policy-app,2025-07-09T16:01:34Z,OPEN,[システム],README,README.mdファイルへの不具合情報追記とお問い合わせセクション追加によるドキュメント改善,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4999,aiaiさんによるREADME.mdの改善提案（ユーザビリティ向上）
4996,芸術文化への投資に関する提案,app/idobata-policy-app,2025-07-09T15:56:47Z,OPEN,その他政策,README,芸術文化への投資という新たな政策分野の追加で、既存の11政策分野に該当しない独立した政策提案のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4996,芸術文化への投資に関する提案
4994,【らいむさん提案】農業政策の追加：小規模・家族農業への支援強化,app/idobata-policy-app,2025-07-09T15:52:36Z,OPEN,その他政策,README,農業政策は13の既存分野に該当せず、小規模農家支援という独自の政策分野のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4994,【らいむさん提案】農業政策の追加：小規模・家族農業への支援強化
4992,【まさんご提案】外交・安全保障の基本方針を追加,app/idobata-policy-app,2025-07-09T15:50:48Z,OPEN,ビジョン,README,外交・安全保障の基本姿勢として武力に頼らない対話重視という国家の基本方針を定めている,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4992,【まさんご提案】外交・安全保障の基本方針を追加
4989,【taさん提案】子育て支援：スタッフ常駐の屋内遊び場の設置,app/idobata-policy-app,2025-07-09T15:34:16Z,OPEN,子育て,README,スタッフ常駐の屋内遊び場設置と一時預かりサービスによる子育て家庭の負担軽減策,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4989,【taさん提案】子育て支援：スタッフ常駐の屋内遊び場の設置
4988,READMEの議論中テーマに解雇規制とセーフティネットの議論を追加,app/idobata-policy-app,2025-07-09T15:26:51Z,OPEN,産業政策,README,解雇規制の見直しと雇用の流動性向上、セーフティネット強化による労働市場改革の提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4988,READMEの議論中テーマに解雇規制とセーフティネットの議論を追加
4980,OTC類似薬の保険適用維持による医療アクセス確保の提案,app/idobata-policy-app,2025-07-09T15:03:56Z,OPEN,医療,README,OTC類似薬の保険適用維持による患者の医療アクセス確保と経済的負担軽減に関する医療制度改革の提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4980,OTC類似薬の保険適用維持による医療アクセス確保の提案
4973,子育て支援：こどもたちの文化芸術体験の機会創出,app/idobata-policy-app,2025-07-09T14:41:22Z,OPEN,子育て,README,0歳から大学生までの文化施設利用補助により子育て世帯の経済的負担軽減を図る育児支援政策の提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4973,子育て支援：こどもたちの文化芸術体験の機会創出
4970,出入国管理の厳格化に関する検討事項の追記,app/idobata-policy-app,2025-07-09T14:38:06Z,OPEN,その他政策,README,出入国管理の厳格化は治安維持・国境管理に関する政策で、1-11の既存カテゴリーに該当しない,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4970,出入国管理の厳格化に関する検討事項の追記
4968,中間層、特に子育て世帯の税負担軽減に関する基本方針の追加,app/idobata-policy-app,2025-07-09T14:32:58Z,OPEN,経済財政,README,中間層と子育て世帯の所得税・住民税・社会保険料の負担軽減という税制改革の基本方針を追加している,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4968,中間層、特に子育て世帯の税負担軽減に関する基本方針の追加
4967,医師の地域偏在・診療科偏在の是正,app/idobata-policy-app,2025-07-09T14:32:45Z,OPEN,医療,README,医師の地域偏在と診療科偏在を解消するための医療制度改革の提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4967,医師の地域偏在・診療科偏在の是正
4965,【匿名さん提案】障害者支援及び性犯罪対策の抜本的改革,app/idobata-policy-app,2025-07-09T14:30:58Z,OPEN,その他政策,README,LLM分類エラーによりデフォルト分類,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4965,【匿名さん提案】障害者支援及び性犯罪対策の抜本的改革
4959,障害者支援の充実：情報連携による切れ目のないサポート体制の構築,app/idobata-policy-app,2025-07-09T14:02:20Z,OPEN,福祉,README,障害者支援の情報連携基盤構築という福祉政策の提案であり、新たに「障害者支援」の章を追加している,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4959,障害者支援の充実：情報連携による切れ目のないサポート体制の構築
4951,itaさん提案：妊婦健診の完全無料化による母子支援強化,app/idobata-policy-app,2025-07-09T13:36:03Z,OPEN,子育て,README,妊婦健診の完全無料化による母子支援強化と少子化対策に関する提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4951,itaさん提案：妊婦健診の完全無料化による母子支援強化
4948,【みみみさん提案】産業政策の改訂：AI時代を見据えた第一次産業・伝統技術の保護と継承,app/idobata-policy-app,2025-07-09T13:25:24Z,OPEN,産業政策,README,第一次産業と伝統技術の保護・継承、後継者育成支援、市場開拓戦略など産業振興政策を提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4948,【みみみさん提案】産業政策の改訂：AI時代を見据えた第一次産業・伝統技術の保護と継承
4934,マイナンバーカードと生体認証を活用した投票制度の提案,app/idobata-policy-app,2025-07-09T12:32:10Z,OPEN,デジタル民主主義,README,マイナンバーカードと生体認証を使ったデジタル投票制度により、市民の政治参加を促進する提案のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4934,マイナンバーカードと生体認証を活用した投票制度の提案
4926,AIの活用と責任に関する原則の追記提案,app/idobata-policy-app,2025-07-09T11:51:44Z,OPEN,その他政策,README,LLM分類エラーによりデフォルト分類,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4926,AIの活用と責任に関する原則の追記提案
4918,憲法に関する基本姿勢の追記のご提案,app/idobata-policy-app,2025-07-09T11:20:39Z,OPEN,ビジョン,README,憲法の基本原則（国民主権、基本的人権、平和主義）と憲法9条の堅持という政治の根本的な基本方針に関する内容,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4918,憲法に関する基本姿勢の追記のご提案
4913,高齢者やデジタルが苦手な方々へのサポート強化の提案,app/idobata-policy-app,2025-07-09T11:12:49Z,OPEN,福祉,README,高齢者やデジタルが苦手な方々への支援制度の利用促進と情報格差解消を目的とした提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4913,高齢者やデジタルが苦手な方々へのサポート強化の提案
4910,金融課税に関する方針の明確化,app/idobata-policy-app,2025-07-09T11:09:14Z,OPEN,経済財政,README,金融所得への課税方針を明記する内容で、税制・財政政策に直接関わるため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4910,金融課税に関する方針の明確化
4908,【紋加さんからのご提案】「子育て減税」の対象年齢に関する議論の具体例を追記,app/idobata-policy-app,2025-07-09T11:04:18Z,OPEN,子育て,README,子育て減税の対象年齢拡大（大学卒業まで）に関する政策議論の内容を追記,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4908,【紋加さんからのご提案】「子育て減税」の対象年齢に関する議論の具体例を追記
4904,ミヤさんからの提案：教育現場のICT環境改善,app/idobata-policy-app,2025-07-09T10:40:45Z,OPEN,教育,README,情報教育現場のICT環境改善と教育格差是正のための具体的な提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4904,ミヤさんからの提案：教育現場のICT環境改善
4887,子育て支援に関する2つの改善提案（れもんさんより）,app/idobata-policy-app,2025-07-09T09:33:21Z,OPEN,子育て,README,ひとり親家庭の看護休暇拡充と育休制度の柔軟化・保育体制整備という具体的な育児支援策を提案しているため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4887,子育て支援に関する2つの改善提案（れもんさんより）
4883,選挙期間中におけるマニフェストの更新プロセスを明記,app/idobata-policy-app,2025-07-09T09:18:17Z,OPEN,デジタル民主主義,README,マニフェストの更新プロセスを透明化し、有権者との対話を通じた参加型政治を実現する仕組みの追加,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4883,選挙期間中におけるマニフェストの更新プロセスを明記
4879,にいくら様からのご提案：外国人土地取得およびオーバーツーリズム対策の追加,app/idobata-policy-app,2025-07-09T09:10:03Z,OPEN,経済財政,README,外国人土地取得への固定資産税調整と訪日外国人への観光税導入という税制を通じた政策提案のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4879,にいくら様からのご提案：外国人土地取得およびオーバーツーリズム対策の追加
4874,AI活用の原則を明確化,app/idobata-policy-app,2025-07-09T08:57:05Z,OPEN,ビジョン,README,AIを社会改善の手段として位置づける基本理念を明確化する内容のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4874,AI活用の原則を明確化
4870,たかはしさんのご意見を反映：子育て支援に関する議論の具体例を追記,app/idobata-policy-app,2025-07-09T08:32:10Z,OPEN,子育て,README,小一の壁問題や土曜療育の拡充など、子育て支援に関する具体的な課題をマニフェストに追記している,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4870,たかはしさんのご意見を反映：子育て支援に関する議論の具体例を追記
4865,母子手帳のデジタル化と紙媒体の併用を提案,app/idobata-policy-app,2025-07-09T08:20:02Z,OPEN,子育て,README,母子手帳のデジタル化と紙媒体併用による子育て世代の利便性向上と記録保存の両立を提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4865,母子手帳のデジタル化と紙媒体の併用を提案
4863,物流政策の新規追加（北海道から食品を全国へ届けるTさんからの提案）,app/idobata-policy-app,2025-07-09T08:08:14Z,OPEN,産業政策,README,物流業界の生産性向上とDX推進を目的とした政策で、産業カテゴリーのサブセクションとして追加されている,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4863,物流政策の新規追加（北海道から食品を全国へ届けるTさんからの提案）
4861,子育て支援政策に関する改善提案,app/idobata-policy-app,2025-07-09T08:01:50Z,OPEN,子育て,README,子育て支援政策の改善提案で、児童手当や不登校支援など育児支援施策を提案している,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4861,子育て支援政策に関する改善提案
4860,【改善提案】障害者のための住宅セーフティネット強化,app/idobata-policy-app,2025-07-09T07:59:41Z,OPEN,福祉,README,障害者の住宅確保支援に関する政策提案で、障害者支援は福祉分野に該当するため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4860,【改善提案】障害者のための住宅セーフティネット強化
4857,なるみさんによる教育改革案のご提案,app/idobata-policy-app,2025-07-09T07:41:41Z,OPEN,教育,README,ディベート式授業の導入と個別フォローを通じた主体的学習を促す教育制度改革の提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4857,なるみさんによる教育改革案のご提案
4854,住宅政策の追加による投機的開発の抑制,app/idobata-policy-app,2025-07-09T07:32:45Z,OPEN,その他政策,README,住宅市場の投機抑制と居住環境改善を目的とした新規政策分野の追加,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4854,住宅政策の追加による投機的開発の抑制
4852,【やまだまやさん提案】インボイス制度の廃止を検討,app/idobata-policy-app,2025-07-09T07:25:51Z,OPEN,経済財政,README,インボイス制度（消費税制度）の廃止を提案しており、税制改革に関する内容,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4852,【やまだまやさん提案】インボイス制度の廃止を検討
4849,教育分野への専門アドバイザー配置によるICT活用支援の提案,app/idobata-policy-app,2025-07-09T07:12:43Z,OPEN,教育,README,教育現場でのICT活用支援のための専門アドバイザー配置を提案し、教員支援と教育の質向上を目指す内容,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4849,教育分野への専門アドバイザー配置によるICT活用支援の提案
4841,【匿名ユーザー提案】子どもの歯列矯正への保険適用,app/idobata-policy-app,2025-07-09T06:50:58Z,OPEN,子育て,README,子どもの歯列矯正への保険適用を通じた子育て世代への経済支援策の提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4841,【匿名ユーザー提案】子どもの歯列矯正への保険適用
4839,AIの活用と責任に関する原則の明確化,app/idobata-policy-app,2025-07-09T06:43:47Z,OPEN,デジタル民主主義,README,AI活用における透明性・説明責任の明確化と、参加型政治でのAIの適切な位置づけを定義,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4839,AIの活用と責任に関する原則の明確化
4838,マイナンバーカードの国際化対応についての提案,app/idobata-policy-app,2025-07-09T06:43:33Z,OPEN,行政改革,README,マイナンバーカードの機能拡張により行政サービスの利便性向上とデジタル化を推進する提案,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4838,マイナンバーカードの国際化対応についての提案
4836,【匿名ユーザーさん提案】寄付制度の改革案を追加,app/idobata-policy-app,2025-07-09T06:39:07Z,OPEN,デジタル民主主義,README,政治資金の透明性を保ちつつプライバシーに配慮した寄付制度改革により、国民の政治参加を促進する提案のため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4836,【匿名ユーザーさん提案】寄付制度の改革案を追加
4834,新しい税制の仕組み（納税コストゼロ社会）の提案,app/idobata-policy-app,2025-07-09T06:36:18Z,OPEN,経済財政,README,納税コストゼロを目指す新しい税制システムの提案で、賦課課税方式の導入や税収安定化による財源確保を扱っているため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4834,新しい税制の仕組み（納税コストゼロ社会）の提案
4821,皇位継承に関する方針の追加,app/idobata-policy-app,2025-07-09T05:58:47Z,OPEN,ビジョン,README,皇位継承は国家体制の根幹に関わる問題であり、政党の基本的な政治理念・価値観を示すものであるため,claude-p分類: 2025-07-15,https://github.com/team-mirai/policy/pull/4821,皇位継承に関する方針の追加
